,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class,Anomaly
77,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568163048,0.616156464,8,32,0,0,0,0,0,0,0,27,11,2,0.034265886,8.773128196,0.915784443,0.609283474,0.043212981,0.592167589,0.018159053,0.546825565,0.613176376,2.836246626,0.068984896,0.004758916,0,0
78,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568163048,0.61222774,8,32,0,0,0,0,0,0,0,26,12,2,0.034194648,9.181554476,0.915784443,0.608833439,0.041334134,0.593901885,0.018153617,0.546825565,0.612674745,2.911060284,0.068499536,0.004692186,0,0
79,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568163048,0.608041327,8,32,0,0,0,0,0,0,0,27,12,1,0.032599438,9.122096057,0.810376174,0.599015431,0.02807927,0.593312281,0.016900816,0.546825565,0.600791109,2.728274552,0.046157024,0.002130471,0,0
80,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568163048,0.607473864,8,32,0,0,0,0,0,0,0,28,11,1,0.028604438,9.738121776,0.810376174,0.598329426,0.026757544,0.593312281,0.016469869,0.546825565,0.600074621,2.840275383,0.045732369,0.00209145,0,0
81,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568432982,0.607473864,8,32,0,0,0,0,0,0,0,28,11,1,0.027246273,10.28613979,0.810376174,0.599491114,0.026030968,0.593312281,0.014445315,0.552231819,0.601174507,2.951058023,0.044957668,0.002021192,0,0
82,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568432982,0.607473864,8,32,0,0,0,0,0,0,0,27,12,1,0.027878802,10.14781925,0.810376174,0.599959658,0.025904029,0.593901885,0.013537058,0.552231819,0.601643374,2.90923629,0.044979521,0.002023157,0,0
83,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.607473864,8,32,0,0,0,0,0,0,0,27,12,1,0.023248793,10.57782879,0.810376174,0.601151694,0.025202072,0.594097751,0.012516296,0.553961403,0.602783855,2.989821419,0.044328509,0.001965017,0,0
84,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.608041327,8,32,0,0,0,0,0,0,0,26,13,1,0.025945425,10.47146863,0.810376174,0.601565417,0.025347572,0.594538787,0.012900156,0.553961403,0.603196163,2.963198914,0.044324486,0.00196466,0,0
85,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.609853836,8,32,0,0,0,0,0,0,0,25,14,1,0.026748332,9.931810052,0.810376174,0.60214583,0.026418521,0.594538787,0.013218808,0.553961403,0.603799443,2.864482515,0.044656087,0.001994166,0,0
86,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.611942788,8,32,0,0,0,0,0,0,0,25,14,1,0.027627057,9.426179115,0.810376174,0.602974333,0.027381349,0.594538787,0.014408794,0.553961403,0.60464552,2.767032499,0.044923919,0.002018159,0,0
87,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.616156464,8,32,0,0,0,0,0,0,0,23,16,1,0.031146628,5.580117487,0.810376174,0.607864286,0.032538879,0.596048431,0.016036833,0.553961403,0.609844306,2.186767649,0.049102825,0.002411087,0,0
88,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.633829931,8,32,0,0,0,0,0,0,0,23,16,1,0.036001041,3.394283704,0.810376174,0.611975355,0.038393228,0.596048431,0.01774081,0.553961403,0.614350852,1.856424403,0.053973459,0.002913134,0,0
89,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572381517,0.633829931,8,32,0,0,0,0,0,0,0,23,16,1,0.040613675,4.187489321,0.810376174,0.610006782,0.036612274,0.596048431,0.020000071,0.553961403,0.61226822,1.991341635,0.052574701,0.002764099,0,0
90,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.633829931,8,32,0,0,0,0,0,0,0,22,17,1,0.0385031,4.185233557,0.810376174,0.610535719,0.036429633,0.596048431,0.018120021,0.553961403,0.612782404,1.982826784,0.052425289,0.002748411,0,0
91,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.576461167,0.633829931,8,32,0,0,0,0,0,0,0,21,18,1,0.037911607,4.248320696,0.810376174,0.611783982,0.035870941,0.597689609,0.017915415,0.553961403,0.613985267,1.981461092,0.051944844,0.002698267,0,0
92,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.631645392,8,32,0,0,0,0,0,0,0,22,17,1,0.034132143,5.074525203,0.810376174,0.608598313,0.034118747,0.596048431,0.017406146,0.552564169,0.61075428,2.134053685,0.051272638,0.002628883,0,0
93,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.568432982,0.615589314,8,32,0,0,0,0,0,0,0,23,17,0,0.034600414,3.539138403,0.74722583,0.600883337,0.028274984,0.593949183,0.01774081,0.534055723,0.602256149,1.623738607,0.040640919,0.001651684,0,0
94,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.616459812,8,32,0,0,0,0,0,0,0,22,18,0,0.034132143,3.391724398,0.74722583,0.602391971,0.028261521,0.596048431,0.017406146,0.534055723,0.603751023,1.552355469,0.040487167,0.001639211,0,0
95,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.6277695,8,32,0,0,0,0,0,0,0,21,19,0,0.034115212,2.968462975,0.74722583,0.603946139,0.028902801,0.597689609,0.017915415,0.534055723,0.605326297,1.421368011,0.040853232,0.001668987,0,0
96,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.631645392,8,32,0,0,0,0,0,0,0,20,20,0,0.037595507,2.666045957,0.74722583,0.605373002,0.029488583,0.600749667,0.019702354,0.534055723,0.60676326,1.326850624,0.041050967,0.001685182,0,0
97,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.633829931,8,32,0,0,0,0,0,0,0,20,20,0,0.045635923,2.468131077,0.74722583,0.607425412,0.029798269,0.600749667,0.019702354,0.534055723,0.60879932,1.277200426,0.040877626,0.00167098,0,0
98,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.641345305,8,32,0,0,0,0,0,0,0,21,19,0,0.049088976,1.962577109,0.74722583,0.60846771,0.031464302,0.598787912,0.01996421,0.534055723,0.609900395,1.176851526,0.041779624,0.001745537,0,0
99,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.642953427,8,32,0,0,0,0,0,0,0,21,19,0,0.054017048,1.435627154,0.74722583,0.609573503,0.03335572,0.598787912,0.023642502,0.534055723,0.611080542,1.061294659,0.042890249,0.001839573,0,0
100,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.644900848,8,32,0,0,0,0,0,0,0,19,20,1,0.060055609,4.918185371,0.842492038,0.616708422,0.039829884,0.603049475,0.027509315,0.534055723,0.619250089,1.888207724,0.056048149,0.003141395,0,0
101,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.645601126,8,32,0,0,0,0,0,0,0,17,21,2,0.061748555,4.039218087,0.85700013,0.624763705,0.045948455,0.611277523,0.031597471,0.534055723,0.628338511,1.908717959,0.066929788,0.004479597,0,0
102,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.579265973,0.661988671,8,32,0,0,0,0,0,0,0,16,21,3,0.063887556,4.742340768,0.958273318,0.636519323,0.05503141,0.616024563,0.033177483,0.534055723,0.642034932,2.127632415,0.083976221,0.007052006,0,0
103,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.579265973,0.665094552,8,32,0,0,0,0,0,0,0,15,21,4,0.079400518,3.459727102,1,0.650175094,0.069136959,0.628620844,0.037813191,0.534055723,0.658134622,1.94614074,0.102046696,0.010413528,0,0
104,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.579265973,0.717701898,8,32,0,0,0,0,0,0,0,14,21,5,0.07916532,2.143716435,1,0.662975018,0.081060161,0.632737662,0.04153253,0.534055723,0.672721872,1.696323286,0.114100138,0.013018842,0,0
105,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.579265973,0.74722583,8,32,0,0,0,0,0,0,0,13,20,7,0.126328774,0.795174252,1,0.675721705,0.093327729,0.638536624,0.053923297,0.534055723,0.686476501,1.334422226,0.121037865,0.014650165,0,0
106,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.579265973,0.747742295,8,32,0,0,0,0,0,0,0,12,20,8,0.135110735,0.338470887,1,0.686697508,0.102956162,0.643927138,0.064414908,0.534055723,0.69893766,1.210171644,0.130232043,0.016960385,1,20
107,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.577888917,0.747742295,8,32,0,0,0,0,0,1,0,12,19,8,0.140143599,4.665376933,1,0.668691048,0.111535573,0.642149366,0.062637137,0,0.689602591,-0.811144571,0.16853491,0.028404016,1,20
108,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.572401901,0.791975391,8,32,0,0,0,0,0,1,1,12,18,8,0.147678107,3.253948402,1,0.659982517,0.119864867,0.638536624,0.059959179,0,0.684432403,-0.803859571,0.181303039,0.032870792,1,20
109,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.567536289,0.791975391,8,32,0,0,0,0,0,2,1,11,18,8,0.147678107,2.340723596,1,0.648420784,0.129251067,0.632600065,0.05402262,0,0.678289476,-0.906351212,0.199065567,0.0396271,1,20
110,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.562857017,0.791975391,8,32,0,0,0,0,0,3,1,11,17,8,0.152012704,1.601710868,1,0.62933032,0.14708684,0.632600065,0.066913166,0,0.668495448,-0.986304274,0.225454015,0.050829513,1,20
111,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.534055723,0.791975391,8,32,0,0,0,0,0,4,1,11,16,8,0.163721078,0.885038353,1,0.611138905,0.168039661,0.632600065,0.074889472,0,0.65882743,-0.926698094,0.246095148,0.060562822,1,20
112,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.446344244,0.791975391,8,32,0,0,0,0,0,5,1,10,16,8,0.167311158,0.387353666,1,0.59841122,0.183348317,0.632600065,0.084532841,0,0.652304906,-0.854302648,0.25962608,0.067405702,1,20
113,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.428841137,0.791975391,8,32,0,0,0,0,0,6,1,10,15,8,0.167311158,-0.003156405,1,0.586403309,0.19718232,0.632600065,0.084532841,0,0.646052226,-0.777434765,0.271135828,0.073514637,1,20
114,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.252510309,0.791975391,8,32,0,0,0,0,0,7,1,9,15,8,0.202148774,-0.31179884,1,0.577391386,0.211233794,0.638536624,0.098152061,0,0.641699115,-0.704065953,0.279994538,0.078396941,1,20
115,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.201599339,0.791975391,8,32,0,0,0,0,0,7,2,9,14,8,0.285344997,-0.549369248,1,0.566700084,0.222361345,0.632600065,0.137258778,0,0.634704705,-0.60663739,0.285834003,0.081701077,1,20
116,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.148523285,0.791975391,8,32,0,0,0,0,0,8,2,9,13,8,0.342555034,-0.778019635,1,0.55355386,0.23634763,0.627848146,0.172815574,0,0.626807327,-0.513366905,0.29405025,0.086465549,1,20
117,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.791975391,8,32,0,0,0,0,0,9,2,9,12,8,0.487530898,-0.966563512,1,0.538786234,0.248590188,0.612672004,0.181567127,0,0.617147262,-0.404626879,0.300965342,0.090580137,1,20
118,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.791975391,8,32,0,0,0,0,0,10,2,9,11,8,0.537897991,-1.101968489,1,0.52485184,0.257618399,0.57840274,0.238830975,0,0.607545883,-0.300206668,0.306010697,0.093642546,1,20
119,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.791975391,8,32,0,0,0,0,0,10,3,9,10,8,0.537897991,-1.162203917,1,0.51362599,0.261356576,0.571407063,0.27775094,0,0.598529617,-0.201657309,0.30728821,0.094426044,1,20
120,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.747742295,8,32,0,0,0,0,0,10,4,10,9,7,0.501930224,-1.153692178,1,0.497698694,0.260825817,0.558711196,0.283158699,0,0.583440635,-0.095978738,0.30446508,0.092698985,1,20
121,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.720503854,8,32,0,0,0,0,0,10,5,11,8,6,0.48507981,-1.103106672,1,0.479981005,0.257418231,0.539689271,0.264136775,0,0.566067691,0.020043394,0.300084765,0.090050866,1,20
122,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.681626312,8,32,0,0,0,0,0,10,7,11,7,5,0.474148183,-1.016717494,1,0.454625049,0.250520506,0.516240259,0.249471335,0,0.539694094,0.148327483,0.290836346,0.08458578,1,20
123,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.66148975,8,32,0,0,0,0,0,11,7,12,6,4,0.408235045,-0.937071352,1,0.429895326,0.239793838,0.479726974,0.221146962,0,0.511132522,0.200063424,0.276489537,0.076446464,1,20
124,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.578562246,8,32,0,0,0,0,0,11,8,13,5,3,0.394800496,-0.893489399,1,0.406794886,0.229159027,0.437592691,0.21807622,0,0.483148044,0.217679575,0.260672118,0.067949953,1,20
125,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.575854973,8,32,0,0,0,0,0,12,8,14,5,1,0.387551531,-0.759027389,1,0.382929606,0.216240273,0.409828582,0.195845418,0,0.453282056,0.227461085,0.242548014,0.058829539,1,20
126,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.128609333,0.573486991,8,32,0,0,0,0,0,13,8,15,4,0,0.389834508,-1.35519786,0.791975391,0.360229783,0.203416661,0.336516443,0.212992217,0,0.4223911,0.00879652,0.220564605,0.048648745,1,20
127,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.148523285,0.573486991,8,32,0,0,0,0,0,13,8,16,3,0,0.377493515,-1.3563881,0.791975391,0.363439889,0.196768822,0.336516443,0.209769529,0,0.420987158,0.036548134,0.212465607,0.045141634,1,20
128,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.148523285,0.573486991,8,32,0,0,0,0,0,13,8,17,2,0,0.377493515,-1.557044181,0.681626312,0.357007004,0.192764044,0.336516443,0.209769529,0,0.411702682,-0.070419899,0.205049012,0.042045097,0,0
129,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.152863876,0.567540525,8,32,0,0,0,0,0,12,9,18,1,0,0.371661645,-1.533237769,0.681626312,0.357238956,0.189071204,0.336516443,0.20181256,0,0.410012669,-0.087073232,0.201223053,0.040490717,0,0
130,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.185405359,0.573486991,8,32,0,0,0,0,0,11,10,18,1,0,0.370297604,-1.631815267,0.681626312,0.366387634,0.187634483,0.336516443,0.20181256,0.019477389,0.416092349,-0.056864262,0.197212942,0.038892944,0,0
131,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.191012855,0.575854973,8,32,0,0,0,0,0,10,11,18,1,0,0.368537906,-1.738189325,0.681626312,0.374699453,0.186136445,0.336516443,0.20181256,0.081486764,0.421653666,-0.023648825,0.193370458,0.037392134,0,0
132,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.195750792,0.576387067,8,32,0,0,0,0,0,9,12,17,2,0,0.37170739,-1.74284148,0.681626312,0.381609824,0.182876951,0.337850044,0.189993164,0.094344129,0.426381644,-0.008387491,0.190197921,0.036175249,0,0
133,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.197158925,0.577539506,8,32,0,0,0,0,0,8,12,17,3,0,0.370593633,-1.746097764,0.681626312,0.394533815,0.180977347,0.451962865,0.171119422,0.116073468,0.437115069,-0.066454895,0.188182498,0.035412653,0,0
134,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.201599339,0.577539506,8,32,0,0,0,0,0,7,12,18,3,0,0.367896082,-1.72270816,0.65546652,0.401973306,0.175744337,0.492686205,0.144984206,0.116073468,0.441836457,-0.155201044,0.183403697,0.033636916,0,0
135,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.576387067,8,32,0,0,0,0,0,7,12,18,3,0,0.358469871,-1.63801968,0.65546652,0.403840931,0.167675113,0.463818942,0.144776457,0.116073468,0.441608646,-0.186956251,0.17869163,0.031930699,0,0
136,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.576387067,8,32,0,0,0,0,0,7,12,18,3,0,0.358469871,-1.628024352,0.65546652,0.400834771,0.16388289,0.441680251,0.153925517,0.124884495,0.437811456,-0.143984592,0.176097579,0.031010357,0,0
137,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.576430462,8,32,0,0,0,0,0,7,12,18,3,0,0.363654739,-1.662681249,0.65546652,0.40312446,0.163874759,0.441680251,0.153925517,0.134800896,0.439685054,-0.12989899,0.175538078,0.030813617,0,0
138,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.578562246,8,32,0,0,0,0,0,7,12,18,3,0,0.365840645,-1.678887328,0.65546652,0.405464845,0.163794316,0.441680251,0.156762048,0.134800896,0.441694561,-0.117822864,0.175192307,0.030692345,0,0
139,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.582619871,8,32,0,0,0,0,0,7,12,17,4,0,0.366406137,-1.674490265,0.674171801,0.40924125,0.167882197,0.441680251,0.163132752,0.134800896,0.44691839,-0.096234072,0.17960414,0.032257647,0,0
140,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.583080262,8,32,0,0,0,0,0,7,12,16,5,0,0.369019381,-1.546013949,0.751139156,0.41573447,0.170322062,0.441680251,0.163132752,0.134800896,0.454944478,-0.040894952,0.18476831,0.034139328,0,0
141,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.583222127,8,32,0,0,0,0,0,7,12,15,6,0,0.372177698,-1.550583323,0.751139156,0.42026474,0.175624355,0.441680251,0.176122383,0.134800896,0.461472022,-0.015962247,0.19061473,0.036333975,0,0
142,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.202629016,0.592735096,8,32,0,0,0,0,0,7,11,16,6,0,0.372558457,-1.574691598,0.751139156,0.426235855,0.177754995,0.463818942,0.183000529,0.134800896,0.467329121,-0.078526994,0.191623335,0.036719503,0,0
143,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.203948164,0.594242075,8,32,0,0,0,0,0,6,12,15,7,0,0.370917482,-1.562860755,0.751139156,0.431671549,0.177764701,0.463818942,0.183000529,0.134800896,0.472495878,-0.075222437,0.192125033,0.036912028,0,0
144,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.207105183,0.598408157,8,32,0,0,0,0,0,6,12,14,8,0,0.355683963,-1.491535255,0.751139156,0.440558561,0.176654038,0.463818942,0.183000529,0.134800896,0.481178532,-0.077072682,0.193496601,0.037440935,0,0
145,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.211707967,0.598408157,8,32,0,0,0,0,0,5,13,14,8,0,0.350287496,-1.488321897,0.751139156,0.441746597,0.175707192,0.463818942,0.183000529,0.134800896,0.481825096,-0.073752962,0.19239378,0.037015366,0,0
146,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.215674528,0.598408157,8,32,0,0,0,0,0,4,14,14,8,0,0.350287496,-1.487629031,0.751139156,0.442736602,0.174676837,0.463818942,0.183000529,0.134800896,0.482249881,-0.066922576,0.19117858,0.036549249,0,0
147,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.224822542,0.598408157,8,32,0,0,0,0,0,3,15,14,8,0,0.342406689,-1.47688397,0.751139156,0.443360538,0.173115286,0.463818942,0.183000529,0.134800896,0.482189844,-0.05859948,0.189574468,0.035938479,0,0
148,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.237260398,0.598408157,8,32,0,0,0,0,0,3,15,14,8,0,0.347751577,-1.474862573,0.751139156,0.444527293,0.172287108,0.463818942,0.183000529,0.134800896,0.482879467,-0.055217918,0.188594977,0.035568065,0,0
149,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.240244718,0.598408157,8,32,0,0,0,0,0,3,15,14,8,0,0.342042877,-1.477800671,0.751139156,0.446314482,0.171758981,0.463818942,0.183000529,0.134800896,0.484202847,-0.056208423,0.187765227,0.03525578,0,0
150,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.242680092,0.624455702,8,32,0,0,0,0,0,3,15,13,8,1,0.336810612,-1.353293061,0.820591329,0.455045081,0.174467406,0.463818942,0.183000529,0.134800896,0.494248526,0.024474761,0.1929134,0.03721558,0,0
151,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244678994,0.650885121,8,32,0,0,0,0,0,3,15,12,9,1,0.335572871,-1.322202173,0.820591329,0.463878847,0.174858359,0.463818942,0.183000529,0.134800896,0.503037867,0.029301573,0.194585484,0.03786351,0,0
152,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244678994,0.650885121,8,32,0,0,0,0,0,3,15,13,8,1,0.325936423,-1.292584444,0.820591329,0.461738665,0.173161412,0.463818942,0.187432886,0.134800896,0.500673454,0.04760809,0.193575083,0.037471313,0,0
153,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244678994,0.598408157,8,32,0,0,0,0,0,3,16,13,7,1,0.324487949,-1.291487834,0.820591329,0.454130944,0.173864927,0.441680251,0.161194405,0.134800896,0.493756075,0.13083752,0.193804407,0.037560148,0,0
154,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244678994,0.598408157,8,32,0,0,0,0,0,3,17,12,7,1,0.324487949,-1.30031169,0.820591329,0.448694969,0.176020754,0.413227009,0.169547466,0.134800896,0.488967209,0.186428469,0.194323843,0.037761756,0,0
155,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244678994,0.613431292,8,32,0,0,0,0,0,3,17,11,8,1,0.325936423,-1.39010829,0.820591329,0.453022048,0.18256046,0.410840417,0.169627064,0.134800896,0.494284927,0.143686345,0.197708404,0.039088613,0,0
156,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.251624294,0.668383815,8,32,0,0,0,0,0,2,17,11,9,1,0.327096696,-1.459837504,0.820591329,0.467450027,0.181321736,0.485405675,0.19091218,0.168551192,0.506561582,0.097201,0.195179682,0.038095108,0,0
157,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26075588,0.674171801,8,32,0,0,0,0,0,1,17,11,9,2,0.341301751,-1.425137175,0.823052995,0.480771792,0.180331098,0.501256185,0.193387379,0.198940056,0.51932077,0.124042382,0.196348021,0.038552545,0,0
158,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26197617,0.674171801,8,32,0,0,0,0,0,0,18,11,9,2,0.341301751,-1.421207002,0.823052995,0.481598536,0.178006036,0.501256185,0.193387379,0.224822542,0.519178452,0.153508477,0.193930696,0.037609115,0,0
159,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.261817054,0.668383815,8,32,0,0,0,0,0,0,18,12,8,2,0.313171707,-1.34869921,0.823052995,0.476620427,0.17354762,0.470120275,0.179371331,0.224822542,0.513747156,0.206285423,0.191752729,0.036769109,0,0
160,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.261817054,0.613431292,8,32,0,0,0,0,0,0,18,13,7,2,0.321020427,-1.313477369,0.823052995,0.47044568,0.171385938,0.470120275,0.179371331,0.224822542,0.507101562,0.213557447,0.189295684,0.035832856,0,0
161,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.261817054,0.594242075,8,32,0,0,0,0,0,0,18,14,6,2,0.3189805,-1.250665695,0.823052995,0.467366443,0.167604794,0.470120275,0.175517081,0.224822542,0.502847937,0.228873979,0.185538825,0.034424656,0,0
162,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26197617,0.593699471,8,32,0,0,0,0,0,0,18,14,6,2,0.300230371,-1.2352065,0.823052995,0.467755844,0.166532346,0.470120275,0.175517081,0.224822542,0.502849255,0.236741925,0.184558511,0.034061844,0,0
163,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26197617,0.591160436,8,32,0,0,0,0,0,0,18,15,5,2,0.299997116,-1.179940354,0.823052995,0.465565836,0.16405204,0.470120275,0.159333147,0.224822542,0.499968417,0.250063628,0.182254961,0.033216871,0,0
164,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26197617,0.591160436,8,32,0,0,0,0,0,0,18,15,5,2,0.299997116,-1.191076755,0.823052995,0.463369609,0.163851559,0.470120275,0.159333147,0.224822542,0.497492993,0.248045631,0.181074247,0.032787883,0,0
165,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.263200736,0.593699471,8,32,0,0,0,0,0,0,17,15,6,2,0.300678415,-1.202617922,0.823052995,0.472566512,0.163405438,0.470120275,0.159333147,0.224822542,0.506511494,0.234501876,0.182304102,0.033234786,0,0
