,0_Interquartile range,0_Kurtosis,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class
588,0.223144273,1.614580186,0.242053975,0.199473556,0.107740846,0.083485844,0.353939429,1.536753912,0.258230502,0.066682992,0
589,0.269670999,0.88614745,0.258559744,0.218250938,0.107740846,0.081170849,0.378233905,1.391747605,0.276057503,0.076207745,0
590,0.323826225,0.348245378,0.27315747,0.233415077,0.106238465,0.070934266,0.396235894,1.260328898,0.287032891,0.082387881,0
591,0.40914362,-0.015957277,0.270599829,0.250213414,0.0897573,0.072588457,0.402860925,1.133948158,0.298450428,0.089072658,0
592,0.401281265,-0.058294529,0.275060623,0.251392905,0.104667839,0.083656178,0.405236743,1.112741591,0.297587755,0.088558472,0
593,0.412012637,0.019813276,0.272117963,0.250042142,0.098718028,0.071986907,0.399667265,1.107094963,0.292721261,0.085685737,0
594,0.339577028,0.910116307,0.260821417,0.218652202,0.117749461,0.069767742,0.374045671,1.35400135,0.268108845,0.071882353,0
595,0.347635365,0.43897339,0.271650816,0.2302456,0.12018361,0.069767742,0.387494729,1.233930811,0.276329513,0.076358,0
596,0.32999408,0.448125258,0.278141224,0.225774625,0.131290385,0.078873047,0.390127941,1.216889304,0.273564014,0.07483727,0
597,0.323907297,0.45949295,0.285602133,0.221618881,0.153288759,0.10087142,0.393222133,1.201725199,0.27028701,0.073055068,0
598,0.287633197,0.812588341,0.280256434,0.210582728,0.162968567,0.098347787,0.384817678,1.305060646,0.263706232,0.069540977,0
599,0.286678312,0.847333948,0.28929921,0.206030909,0.170541677,0.093606738,0.388576259,1.300440902,0.259417571,0.067297476,0
600,0.210660581,1.203807926,0.324310345,0.185102404,0.241764609,0.085993199,0.40402708,1.349650337,0.240957841,0.058060681,0
601,0.221156754,1.11790294,0.319149389,0.187589702,0.241764609,0.09465987,0.402199314,1.301209744,0.244761018,0.059907956,0
602,0.242633107,1.012626316,0.317374561,0.190907802,0.241764609,0.10117751,0.402307263,1.266769808,0.247233741,0.061124523,0
603,0.215629554,1.454023784,0.295598735,0.185232214,0.201191134,0.109412798,0.38463939,1.420225323,0.246107392,0.060568848,0
604,0.196654682,1.674875111,0.289531265,0.181427212,0.201191134,0.084561701,0.378613096,1.47882638,0.243966234,0.059519523,0
605,0.21867482,1.321378117,0.297479657,0.187559811,0.201191134,0.085076876,0.386440813,1.399218029,0.246662433,0.060842356,0
606,0.245663354,1.324319049,0.280763483,0.191419775,0.1984068,0.085507714,0.376965063,1.418796264,0.25154428,0.063274525,0
607,0.268593125,0.724016057,0.291153591,0.205278829,0.201191134,0.118566975,0.390418749,1.24699244,0.260108412,0.067656386,0
608,0.329002038,0.151150696,0.308447073,0.221711113,0.209704495,0.129496497,0.410316553,1.070520784,0.270592085,0.073220076,0
609,0.479058365,-0.466255211,0.332165416,0.244114605,0.224994322,0.146735529,0.439470364,0.880388144,0.287750478,0.082800337,0
610,0.54614394,-0.959718465,0.402177692,0.248699564,0.329425978,0.20337483,0.496842246,0.497886011,0.291728163,0.085105321,0
611,0.58128243,-0.989934563,0.391590306,0.255696824,0.311790446,0.20574627,0.491599873,0.534587836,0.297199373,0.088327467,0
612,0.59074757,-1.073545284,0.392881409,0.261994313,0.329425978,0.225949994,0.495172274,0.47440428,0.301396381,0.090839779,0
613,0.438984171,-0.798461114,0.375196684,0.247629135,0.300944542,0.204418895,0.474317057,0.597403014,0.29017946,0.084204119,0
614,0.499993728,-0.970773224,0.41153673,0.262881592,0.335552525,0.223909159,0.512061575,0.505503911,0.304704081,0.092844577,0
615,0.512536305,-0.996293222,0.408601098,0.266125198,0.335552525,0.225203914,0.511536733,0.507761834,0.307757975,0.094714971,0
616,0.540857404,-1.182721433,0.418919848,0.281178562,0.352439308,0.246633297,0.526919737,0.425111851,0.319610029,0.10215057,0
617,0.571230019,-1.331613875,0.429351926,0.295458757,0.369286402,0.268910483,0.541738963,0.356056237,0.330360451,0.109138028,0
618,0.571230019,-1.330126921,0.429604145,0.295219149,0.365450001,0.265266183,0.541854606,0.354683674,0.330222187,0.109046693,0
619,0.571230019,-1.352424819,0.426620253,0.299399629,0.365450001,0.265266183,0.541008329,0.358623868,0.33269381,0.110685171,0
620,0.721813382,-1.552343247,0.437938203,0.323141087,0.406348372,0.321088267,0.56163003,0.24733119,0.351622555,0.123638421,0
621,0.738867282,-1.592446892,0.419550543,0.326194824,0.400284617,0.3608829,0.54903207,0.156481943,0.354137763,0.125413555,0
622,0.730718858,-1.614986914,0.439714868,0.326170007,0.460718379,0.359461175,0.563101024,0.04167703,0.351757868,0.123733598,0
623,0.735587734,-1.623669985,0.470530099,0.334474729,0.586631098,0.309946052,0.591597502,-0.06776246,0.358593127,0.128589031,0
624,0.732951805,-1.608790738,0.467654314,0.331218117,0.499910808,0.323794484,0.587226345,-0.018479933,0.355153801,0.126134223,0
625,0.710836701,-1.576578667,0.46382905,0.325836003,0.497503963,0.326201329,0.582084359,0.007918505,0.351688518,0.123684814,0
626,0.710836701,-1.542464442,0.459011478,0.321064601,0.497231729,0.326473563,0.576532292,0.033737085,0.348852329,0.121697947,0
627,0.672219323,-1.443749174,0.468755253,0.29726634,0.465878187,0.340524581,0.572088619,0.094675122,0.327954114,0.107553901,0
628,0.648319274,-1.389480699,0.463493384,0.289566598,0.508511259,0.303633876,0.563918044,0.089058409,0.321212458,0.103177443,0
629,0.648319274,-1.384036133,0.461677525,0.287841532,0.508511259,0.303300465,0.561170566,0.0827024,0.319008255,0.101766267,0
630,0.600132303,-1.285812436,0.455985476,0.276612901,0.516592677,0.273416118,0.552007445,0.117361603,0.311110053,0.096789465,0
631,0.573792329,-0.991056486,0.409023623,0.258968258,0.380715898,0.282124843,0.508473836,0.412287541,0.302068399,0.091245318,0
632,0.56029046,-1.088210474,0.419197855,0.263805495,0.398924796,0.290155317,0.517516058,0.351903078,0.303473275,0.092096029,0
633,0.56029046,-1.079073414,0.417483055,0.264691785,0.376787359,0.278196303,0.516085641,0.370182451,0.303401199,0.092052288,0
634,0.56029046,-1.053303479,0.41278892,0.264611899,0.356357985,0.263987291,0.512186846,0.418801484,0.303217204,0.091940673,0
635,0.535139661,-0.958876218,0.412002961,0.25776944,0.356357985,0.256383635,0.50853625,0.457354593,0.298098437,0.088862678,0
636,0.501254801,-0.835703336,0.41080209,0.249844842,0.356357985,0.213440147,0.503776053,0.504607375,0.291602392,0.085031955,0
637,0.463963292,-0.785958578,0.412823201,0.246162007,0.356357985,0.207017522,0.50337485,0.516126927,0.288033408,0.082963244,0
638,0.477105921,-0.912581904,0.436817944,0.246124314,0.398924796,0.247057383,0.523801252,0.396495043,0.289063723,0.083557836,0
639,0.496302763,-1.086632872,0.472856444,0.251344245,0.44684313,0.246770009,0.556161701,0.208311684,0.292784257,0.085722621,0
640,0.45081874,-0.786061426,0.408998615,0.233639561,0.398924796,0.244818674,0.493210528,0.33558765,0.275638817,0.075976758,0
641,0.414819762,-0.22436939,0.383488549,0.221642726,0.342196248,0.208409614,0.468713938,0.632245508,0.269498217,0.072629289,0
642,0.458086004,-0.701151435,0.405790252,0.245521094,0.342196248,0.213097492,0.49926869,0.531259923,0.290866802,0.084603497,0
643,0.458086004,-0.727274495,0.406526719,0.246331208,0.342196248,0.213097492,0.50067872,0.532652647,0.292258802,0.085415208,0
644,0.403534601,-0.303059816,0.342502826,0.249403255,0.268492938,0.199009938,0.45321532,0.873489272,0.296809604,0.088095941,0
645,0.414386849,-0.432985634,0.352484183,0.247942155,0.259904977,0.185103208,0.461344461,0.804438669,0.29764679,0.088593612,0
646,0.39888769,-0.645206453,0.370361919,0.252614169,0.315877106,0.196269599,0.478328504,0.716155383,0.302704818,0.091630207,0
647,0.406166816,-0.429141751,0.342082379,0.250985248,0.243267017,0.180722847,0.456807376,0.863822446,0.302741845,0.091652625,0
648,0.40134753,-0.102064688,0.303677433,0.254063155,0.166334622,0.135277403,0.431892522,1.082294317,0.307101233,0.094311168,1
649,0.39676523,-0.631669189,0.415832513,0.2340554,0.367606454,0.195838762,0.506348047,0.653398632,0.288914635,0.083471666,1
650,0.182715923,1.151180936,0.605957905,0.155288155,0.614610491,0.088584096,0.64420469,-0.600121302,0.218665729,0.047814701,1
651,0.182715923,0.938605954,0.601347612,0.163638947,0.624572534,0.085812194,0.643889697,-0.707956086,0.230162968,0.052974992,1
652,0.235228353,0.652446997,0.613280278,0.175353326,0.660813158,0.09521754,0.65769354,-0.815968965,0.237588075,0.056448093,1
653,0.270457609,0.201867793,0.596974668,0.19610693,0.660813158,0.120874508,0.649398721,-0.774506413,0.255616794,0.065339945,1
654,0.320447677,-0.238315621,0.580453139,0.215966827,0.660813158,0.151488472,0.640772996,-0.688362394,0.271411468,0.073664185,1
655,0.330785542,-0.566304302,0.564692199,0.232506223,0.660813158,0.162471016,0.631856478,-0.588723631,0.283487794,0.080365329,1
656,0.373197508,-0.815782141,0.549759127,0.247132253,0.660813158,0.175932893,0.623081514,-0.489458053,0.293249851,0.085995475,1
657,0.394858819,-0.884170501,0.543985216,0.249021377,0.648686444,0.1751992,0.618760367,-0.440501422,0.294863487,0.086944476,1
658,0.41425712,-0.914342101,0.545724799,0.251858492,0.648686444,0.183883645,0.621123217,-0.440476341,0.29661169,0.087978494,1
659,0.41425712,-0.909361038,0.542873469,0.249719995,0.632525097,0.179776532,0.618233172,-0.417743599,0.295805089,0.087500651,1
660,0.426460521,-1.048296841,0.514617702,0.255166633,0.578086077,0.213928411,0.59332399,-0.292320363,0.295299809,0.087201977,1
661,0.442883552,-1.118870526,0.484569357,0.254040441,0.56062576,0.213928411,0.565712866,-0.177097157,0.291930788,0.085223585,1
662,0.498822521,-1.103247931,0.459729678,0.248045347,0.467363217,0.225658524,0.542522869,-0.049280516,0.288061949,0.082979687,1
663,0.545901978,-1.096466861,0.441927309,0.248049241,0.464767124,0.249861636,0.52804028,0.079133551,0.289010019,0.083526791,1
664,0.550312179,-1.086901743,0.425846772,0.248038125,0.414120565,0.28692442,0.515722601,0.201601241,0.290902609,0.084624328,1
665,0.482079272,-0.87226071,0.399937025,0.236808143,0.385811058,0.26483822,0.490070938,0.369954317,0.283231177,0.0802199,1
666,0.438956617,-0.51588028,0.371763744,0.222380595,0.364682369,0.238438652,0.459798648,0.54540866,0.270567026,0.073206515,1
667,0.466586041,-0.92614236,0.399556436,0.254283659,0.433817179,0.290491213,0.497206091,0.41948378,0.29591984,0.087568551,1
